idx,question_id,context,question,options,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_type,answers,explanation,topic_difficulty,question_type,subfield,language,main_question_id,sub_question_id,is_arithmetic,ans_image_1,ans_image_2,ans_image_3,ans_image_4,ans_image_5,ans_image_6,release,group_id,strata_full,strata_final
298,english_179_2_r3,"Arcadia, LLP, is one of several independently operated investment management subsidiaries of Swiss Corp, a global bank. Arcadia is headquartered in Philadelphia, Pennsylvania, and specializes in the management of equity, fixed income and real estate portfolios. Arcadia’s CEO recently hired Joan Westley as chief compliance officer to achieve compliance with the Global Investment Performance Standards (GIPS). Arcadia just opened a division in Phoenix, Arizona, incorporated as Arcadia West, LLP, to accommodate one of its portfolio managers and his staff who manage a hedge fund. The staff in Phoenix works exclusively on the hedge fund’s strategy, using an investment process distinct from the one used in the Philadelphia office.
Westley makes the following statement at a meeting with the CEO: “I am establishing and implementing policies and procedures to ensure Arcadia is in compliance with the GIPS standards. Although the hedge fund won’t be in compliance, it won’t affect our ability to be compliant firm-wide, because it is in an autonomous unit. We will be the first Swiss Corp subsidiary to be compliant. Keep in mind that even after implementation, we will not be able to claim compliance until our performance measurement policies, processes, and procedures are verified by an independent firm.”
Westley begins her review of Arcadia’s current policies. She first reviews three policies regarding input data:
Policy 1: The accounting systems record the cost and book values of all assets. Portfolio valuations are based on market values, provided by a third-party pricing service.
Policy 2: Transactions are reflected in the portfolio when the exchange of cash, securities, and paperwork involved in a transaction is completed.
Policy 3: Accrual accounting is used for fixed-income securities and all other assets that accrue interest income; dividend-paying equities accrue dividends on the ex-dividend date.
Next, Westley reviews Arcadia’s policies for return calculation methodologies:
Policy 4: Arcadia uses the Modified Dietz method to compute portfolio time-weighted rates of return on a monthly basis. Returns for longer measurement periods are computed by geometrically linking the monthly returns.
Policy 5: Arcadia revalues portfolios when capital equal to 10% or more of current market value is contributed or withdrawn. Returns are calculated after the deduction of trading expenses.
Policy 6: Cash and cash equivalents are excluded in total return calculations. Custody fees are not considered direct transaction costs.
Westley also looks at the investment policy statements (IPS) for the three sample portfolios that are included in Arcadia’s large-capitalization equity composite:

Portfolio A: A portfolio managed for a local church in which all fees are waived. The IPS prohibits holdings of companies involved in firearms, alcohol, or tobacco. These securities represent 5% of the benchmark, but the portfolio manager believes he can still implement his strategy with these restrictions.
Portfolio B: The equity carve-out portfolio of a balanced account. The client provides Arcadia discretion in the tactical asset allocation decision. Asset allocation among subportfolios is performed quarterly and each subportfolio holds tactical or frictional cash.
Portfolio C: A large-cap equity mutual fund managed for a corporate retirement plan. Employees can make contributions and withdrawals daily. The client requires the portfolio manager to maintain at least 15% of assets in cash balances to meet potential withdrawals.
Finally, Westley examines a recent presentation to a prospective client regarding Arcadia’s small-cap composite. Details of this presentation are presented in Exhibit 1 and its notes.

<image_1>


Notes: 1. Arcadia is an investment firm affiliated with a major global bank and founded in April 2001. The firm manages portfolios in various equity, fixed-income, and real estate strategies. 2. Arcadia has a number of affiliates owned by the parent company; a schedule is provided separately. 3. The composite has an inception date of 31 December 2007. A complete list and description of firm composites is available on request. 4. The composite includes all fee-paying, discretionary, nontaxable portfolios that follow a small-cap strategy. The composite does not include any non-fee-paying portfolios. 5. 1Q13 data are not annualized. 6. Valuations are computed and performance reported in U.S. dollars. 7. Internal dispersion is calculated by using the equal-weighted standard deviation of all portfolios that are included in the composite for the entire year. 8. Gross-of-fees performance returns are presented before management and custodial fees but after all trading expenses. The management fee schedule is as follows: 1.00% on first US$25 million; 0.60% thereafter. Net-of-fees performance returns are calculated by deducting the management fee of 0.25% from the quarterly gross composite return. /n <ocr>image_1 ocr text: Exhibit 1:Small-Capitalization Equity Composite Benchmark:Russell 2000 Gross of Net of Total Assets Internal Fees Fees Benchmark Number of ($ millions) Year Dispersion Return Return Return (%) Portfolios (%) Composite Firm (%) (%) 2009 4.2 3.2 3.7 4 3.3 100 1,000 2010 3.7 2.7 7.0 9 4.6 225 1,250 2011 -1.0 2.0 -4.5 7 1.7 350 900 2012 9.3 8.3 12.0 12 2.8 425 1,050 1Q13 5.2 4.9 7.0 14 3.6 620 1,125</ocr>",Which policy regarding input data is least likely compliant with the GIPS standards,['A. Policy 2' 'B. Policy 3' 'C. Policy 1'],,,,,,,,table,A,"Answer = A . The GIPS standards require all transactions to be recognized on the trade date and not the settlement date. Trade date is when the transaction takes place, whereas settlement date is when the exchange of cash, securities, and paperwork involved in a transaction is completed.",hard,multiple-choice,portfolio management,english,179,2,0,,,,,,,release_basic_txt,english_179,hard_multiple-choice_portfolio management,hard_multiple-choice
253,english_170_5_r3,"Karina Mamani is a senior partner at Trujillo Partners, an investment advisory firm headquartered in Lima, Peru. Mamani specializes in domestic (Peruvian) markets. Peru's currency is the nuevo sol (PEN). Its major stock exchange is the Bolsa de Valores de Lima (BVL), and the primary index for that market is the Indice General Bolsa de Valores (IGBVL).
One of Mamani's clients, Angel Huanca, anticipates receipt of PEN10,000,000 from debt investments that are maturing in two months. He will invest these proceeds in an IGBVL index fund. Huanca expects the Peruvian stock market to increase dramatically in the next two months and does not want to miss out on the expected gain. He asks Mamani to recommend a way to obtain exposure to the IGBVL immediately. Mamani recommends a long futures position using a two-month futures contract on the IGBVL that is priced at PEN21,800 and has a contract size of PEN10 times the price. The index has a beta of 0.98, and the futures contract has a beta of 1.05.
Huanca owns a company that produces auto parts, primarily for export to the United States. He tells Mamani he is worried the nuevo sol will strengthen relative to the US dollar and other currencies, making it more difficult for him to compete with firms in the United States and elsewhere. He asks Mamani to help him devise long-term strategies to deal with this risk.
Huanca recently received 3.2 million common stock shares of Urubamba Copper, Ltd. in partial payment for a mining equipment company he sold to Urubamba. The terms of the sale require him to hold this stock for at least 18 months before selling it. Although Huanca believes Urubamba is a well-run company, its share price is closely tied to commodity prices, which he believes might decline. He tells Mamani, ""I know I can use options on Urubamba to manage the risk of my concentrated stock position. Either a covered call strategy or a protective put strategy will reduce the volatility of my position and establish a minimum value for it, but the covered call strategy will also enhance my return if Urubamba's price remains stable, and the protective put strategy will not.""
Another of Mamani's clients, Arequipa Industries (AI), is about to borrow PEN120 million for two years at a floating rate of 180-day Libor (currently 3.25%) plus a fixed spread of 90 basis points with semiannual resets, interest payments based on actual days/360, and repayment of principal at maturity. AI's management is worried that Libor might rise during the term of the loan and asks Mamani to recommend strategies to reduce this risk. Mamani suggests a zero-cost collar on 180-day Libor with a cap of 4.70% and a floor of 2.25%, payment dates matching the loan payments (on 30 June and 31 December, with the first payment on 31 December), and interest based on actual days/360. She develops various examples of the collar's impact, including one using the interest rate scenario in Exhibit 1.


<image_1>


Mamani informs AI's management that, as an alternative, it could enter into an interest rate swap to effectively convert its floating-rate loan to a fixed-rate loan. Mamani states, ""You would take a position in a two-year swap with semiannual payments and a notional principal equal to your loan balance. You would pay a fixed rate equal to current two-year Libor and receive 180-day Libor."" Mamani adds, ""Entering into the swap would reduce your firm's market value risk and cash flow risk."" /n <ocr>image_1 ocr text: Exhibit 1 180-Day Libor Rates Days in Date Libor Period 30-Jun-12 2.60% 182 31-Dec-12 2.25% 183 30-Jun-13 2.00% 183 30-Dec-13 2.50% 182/nimage_2 ocr text: The number of futures contracts is where Tis the target, S is the current position, and fis the futures contract.In this case, the number of contracts is 0.98-0 10.000,000 42.8=43 1.05 1021800</ocr>",Mamani's description of the interest rate swap to be used to convert AI's floating-rate loan to a fixed-rate loan is least likely correct regarding the:,"['A. notional principal amount.' 'B. fixed interest rate to be paid.'
 'C. floating interest rate to be received.']",,,,,,,,table,B,Answer = B. The fixed interest rate on the swap would not equal the Libor rate for the maturity of the swap but rather the rate that would make the present value of the fixed and floating payments equal.,medium,multiple-choice,derivatives,english,170,5,0,,,,,,,release_basic_txt,english_170,medium_multiple-choice_derivatives,medium_multiple-choice
647,english_254_1_r3,"Cliff Richard works as a private wealth adviser at a global wealth management company. He
meets with Henry Ford, who plans to retire in 12 years and wants to discuss his retirement goals.
Ford gives the following background information to Richard:
“My house will need a major renovation in 12 years, which will cost approximately
$500,000. My current income is sufficient for my expenses, but in retirement, I estimate annual
after-tax living costs to be $100,000 rising with inflation, which is expected to continue at 3
percent annually. In retirement, my primary objective is to maintain my current lifestyle.”
Richard suggests using annuities to analyze Ford’s retirement needs. In response, Ford feels
he is willing to pay a lump sum in exchange for the fixed payments, but he wants to maintain
control over his assets. He also shows his concern over the high cost of annuities.
Ford continues, I have a secondary objective to gift $1 million to my daughter in 15 years. I
prefer low volatility investments. My portfolio assets include safe investments – 40% large-cap
dividend-paying blue-chip equities, 40% government Treasury bills and investment-grade
corporate bonds, and 20% real estate. I wish to grow my assets over my 12 years investment
horizon to meet my retirement goals.”
Richard decides to implement a goal-based investing approach and runs a Monte Carlo
simulation to determine the probability of success - the likelihood that Ford can meet his gifting
objectives. The simulation results are reproduced in Exhibit 1.
<image_1>
As the meeting concludes, Richard hands out a client feedback form, where Ford is asked to
give a performance review of the wealth adviser. Ford comments that Richard listened to his
various retirement objectives and understood his goals. He had a working knowledge of
traditional and alternative asset classes. He showed exceptional quantitative skills to create
different scenarios for his goals. Finally, he liked the pleasant office atmosphere. /n <ocr>image_1 ocr text: Exhibit 1 Monte Carlo Simulation Inflation-Adjusted Results for Gifting Goals Year 15 Portfolio Value Year 20 Portfolio Value Year 25 PortfolioValue 25th % $980,866 $1,128,450 $1,400,372 50th % $839,837 $943,820 $1,250,974 75th % $1,020,039 $1,110,039 $840,000</ocr>","Based on the background information, which of the following items, Richard, should most likely include in the investment objectives section of Ford’s IPS","['A. Below-average risk tolerance'
 'B. Allocations to different asset classes'
 'C. $100,000 inflation-adjusted costs and $1 million bequest goals']",,,,,,,,table,C,"Solution: C.
Common investment objectives for IPS include funding lifestyle needs during retirement,
supporting family members, funding philanthropic activities, and meeting bequest goals. These
represent ongoing objectives. By contrast, Ford’s one-time objectives may include the renovation
of his home. It is common for private clients to have multiple competing objectives that they seek
to achieve with the same portfolio. Richard should continue to work with Ford to ensure that his
portfolio distribution rate is sustainable throughout his retirement and in alignment with his
gifting goals.",hard,multiple-choice,alternative investments,english,254,1,0,,,,,,,release_basic_txt,english_254,hard_multiple-choice_alternative investments,hard_multiple-choice
657,english_255_6_r3,"Carol Lancaster, a senior analyst of Trident Funds is discussing trading strategies and portfolio
performance evaluation with a new employee, Mary Clark. With regard to trading strategies,
Lancaster makes the following statements:
Statement 1: Trading in securities with a higher rate of alpha decay will have better execution if
we adopt a longer trade time horizon.
Statement 2: The more liquid the security, the lower the market impact of trading will be.
Clark asks Lancaster about the appraisal criteria used to evaluate the different managers
employed by the Fund. Lancaster states, “The Fund is willing to risk firing good managers, in
order to prevent retaining poor managers. But I would prefer if the Fund would relax the
appraisal criteria.”
Clark also asks Lancaster to describe an effective attribution process. Lancaster responds as
follows:
Response 1: Performance attribution draws conclusions regarding the quality of a portfolio
manager’s investment decisions.
Response 2: Performance attribution should help explain how performance was achieved by
breaking apart the return or risk into different explanatory components.
Lancaster then introduces Clark to a typical micro attribution model used by the Fund to
evaluate a manager’s ability using the information in Exhibit 1.
<image_1> /n <ocr>image_1 ocr text: Exhibit 1 Fund Performance-Allocation by Sector Return Portfolio Benchmark Portfolio Benchmark Return Attribution Weight Weight Return Sector1 30.62% 25.50% 15.85% 15.82% Sector2 35.78% 43.22% 21.84% 23.89% Sector3 15.35% 20.10% 11.20% 12.57% Sector4 18.25% 11.18% 19.00% 32.73% Total 100.00% 100.00% 17.86% 20.54%</ocr>","Based on Exhibit 1, the underperformance at the overall fund level is predominantly the result of poor security selection decisions in",['A. Sector 2' 'B. Sector 3' 'C. Sector 4'],,,,,,,,table,C,"Solution: C. The total -269 bps of underperformance at the overall fund level is predominantly the result of poor Sector 4 security selection decisions (-251 bps = -2.51%).
Allocation = (wi– Wi)(Bi – B). Selection + Interaction = Wi(Ri – Bi) + (wi – Wi)(Ri – Bi). 
According to these two equations, the results of the sector level micro attribution is as: <ans_image_3>",hard,multiple-choice,equity,english,255,6,0,,,,,,,release_basic_txt,english_255,hard_multiple-choice_equity,hard_multiple-choice
661,english_256_4_r3,"The investment committee (IC) of the Education Investment Foundation (EIF) has recently
approved a change in the fund’s IPS to increase its allocation to alternative investments.
The investment staff have drafted manager selection procedures for assessing potential
external alternative investment managers. An excerpt from the policy is displayed below in Figure
1.
<image_1>
The IC is keen to monitor external alternative investment fund managers for style drift. They
are contemplating whether to use returns-based style analysis (RBSA) or holdings-based style
analysis (HBSA). The IC lists the following considerations when choosing which style analysis
method to use:
• Due to the private nature of most alternative investment structures, the method should not
use data that is potentially difficult to get.
• The method should mitigate the effect of window dressing by the manager.
• The IC is also concerned about the higher fee structures that are seen in alternative fund
structures verses traditional fund structures. They ask the investment staff to summarize the
different types of fee schedules employed by managers. This summary is displayed in Figure
2.
<image_2>
The IC requests that the investment staff apply the fee schedule to a year where the gross
return of the fund is +10% while the benchmark returns 5%, and secondly where the gross return
of the fund is –10% while the benchmark returns –5%. /n <ocr>image_1 ocr text: Figure 1: Excerpt from Manager Selection Policy The investment committee is aware that the costs to the fund of hiring and firing decisions are significant, and that policy should ensure as much as possible that mistakes are minimized.A central part of the manager selection policy is a proprietary database with two key purposes: Purpose 1:record the subsequent performance of managers that met initial screening criteria and were interviewed by investment staff, but not allocated to by the fund. Purpose 2:record the subsequent performance of managers that were removed from the fund due to sub-optimal performance./nimage_2 ocr text: Figure 2:Fee Schedules Fee Base Fee Profit-Share Computation Schedule higher of base or base + share of active return. 1 0.50% 30% maximum fee = 3% higher of base or base + share of performance net of 2 0.75% 20% base 3 1.00% 10% base + share of performance net of base</ocr>",Which of the fee schedules listed in Figure 2 would give rise to the lowest or most negative investment management fees given a gross performance of –10% and a benchmark return of -5%,['A. Schedule 1' 'B. Schedule 2' 'C. Schedule 3'],,,,,,,,screenshot,C,"Solution: C.
Schedule 1 fee = 0.50%. This is not higher than the maximum fee of 3%; hence, the manager will
take 0.50%.
Schedule 2 fee = 0.75%.
Schedule 3 fee = 1.00% + 0.1[–10% – 1.00%] = –0.1%.",hard,multiple-choice,equity,english,256,4,0,,,,,,,release_basic_txt,english_256,hard_multiple-choice_equity,hard_multiple-choice
1276,english_441_2_r3,"The Veblen Company and the Knight Company are identical in every respect except that Veblen is not levered. The market value of Knight Company’s 6 percent bonds is $1.4 million. Financial information for the two firms appears here. All earnings streams are perpetuities. Neither firm pays taxes. Both firms distribute all earnings available to common stockholders immediately.<image_1> /n <ocr>image_1 ocr text: Veblen Knight Projected operating income $580,000 $580,000 Year-end interest on debt 84,000 Market value of stock 4,500,000 3,450,000 Market value of debt 1,400,000</ocr>","Given the two investment strategies in question 1, which will investors choose?",,,,,,,,,table,Veblen.,"Both of the two strategies have the same initial cost. Since the dollar return to the investment in Veblen is higher, all investors will choose to invest in Veblen over Knight. The process of investors purchasing Veblen’s equity rather than Knight’s will cause the market value of Veblen’s equity to rise and/or the market value of Knight’s equity to fall. Any differences in the dollar returns to the two strategies will be eliminated, and the process will cease when the total market values of the two firms are equal.",hard,open question,corporate finance,english,441,2,0,,,,,,,release_basic_txt,english_441,hard_open question_corporate finance,hard_open question
3,english_1_4_r3,"Below image is a sceenshot of the Contract specifications for a puttable floating rate note issued by the Korea Development from Bloomberg. <image_1>
Bank. /n <ocr>image_1 ocr text: DES DL17CORP DES Enter 10 <Go>forNews,11 <Go>for Involved Parties SECURITY DISPLAY PAGE1/ 6 KOREA DEV BANK KDBF1oat06/02 NOT PRICED ISSUER INFORMATION SECURITY INFORMATION SERIES: EMTN NAME KOREA DEVELOPMENT BANK NOT SEASONED TYPE BANK CPN FREQ QUARTLY IDENTIFICATION #'s REDEMPTION INFO CPN TYPE FLOATING ISIN XS0077584307 MATURITY DT 6/30/ 2 MTY/REFUND TYP CALL/PUT MLNUM FDLD9 REFUNDING DT CALC TYP21)FLOATRATENOTE NEXT CALL DT 6/30/0 DAYCOUNT2ACT/360 COMMON 007758430 WORKOUT DT 6/30/ 2 MARKET ISS EURO MTN RISK FACTOR COUNTRY/CURR S.K./USD ISSUANCE INFO COLLATERAL TYP SR UNSUB ANNOUNCE DT 6/16/97 RATINGS AMT ISSUED 300000M 1ST SETTLE DT 6/30/97 300,000(M) MOODY Baa2/*- AMT OUTSTAND 1ST CPN DT 9/30/97 MIN PC/INC S&P A- /*- 10,000/10,000 INTACCRUE DT6/30/97 COMP BBB1 PAR AMT 10,000.00 PRICE @ ISSUE 99.95 DCR GS INTL NA LEADMGR/UWRTR FITCH NA LISTED LONDON IBCA NA NOTES NO PROSPECTUS FALLS BELOW A- OR MOODY'S RATING FALLS BELOW A3. Bloomberg-al1 rights reservedFrankfurt:69-920410 Hong Kong:2-521-3000 London:171-330-750 New York:212-318-2000 Princeton:609-279-3000 Singapore:226-3000 Sydney:2-9777-8600 Tokyo:3-3201-8900 Sao Paul0:11-3048-4500 G194-79-13 12-Dec-97 8:53:41</ocr>",What is the redemption yield of the Korea Development Bank security as shown on the display?,['A. 0.572%' 'B. 2.957%' 'C. 5.730%' 'D. 7.375%'],,,,,,,,chart,C,,easy,multiple-choice,fixed income,english,1,4,0,,,,,,,release_basic_txt,english_1,easy_multiple-choice_fixed income,easy_multiple-choice
401,english_199_3_r3,"A Sydney-based
fixed-income
portfolio manager is considering the following
Commonwealth of Australia government bonds traded on the ASX (Australian
Stock Exchange):

<image_1>

The manager is considering portfolio strategies based upon various interest rate
scenarios over the next 12 months. She is considering three long-only
government
bond portfolio alternatives, as follows:
Bullet: Invest solely in 4.5-year
government bonds
Barbell: Invest equally in 2-year
and 9-year
government bonds
Equal weights: Invest equally in 2-year,
4.5-year,
and 9-year
bonds /n <ocr>image_1 ocr text: Tenor Coupon Yield Price Modified Duration Convexity 2y 5.75% 0.28% 110.90 1.922 4.9 4.5y 3.25% 0.55% 111.98 4.241 22.1 9y 2.50% 1.10% 111.97 8.175 85.2</ocr>",Assume the manager is able to extend her mandate by adding derivatives strategies to the three portfolio alternatives. The best way to position her portfolio to benefit from a bear flattening scenario is to combine a:,"['A. 2-year receive-fixed Australian dollar (AUD) swap with the same money duration as the bullet portfolio'
 'B. 2-year pay-fixed AUD swap with twice the money duration as the 2-year government bond in the barbell portfolio'
 'C. 9-year receive-fixed AUD swap with twice the money duration as the 9-year government bond position in the equally weighted portfolio']",,,,,,,,table,B,"B is correct. A bear flattening scenario is a decrease in the yield spread between long- and short-term maturities driven by higher short-term rates. The manager must therefore position her portfolio to benefit from rising short-term yields. Under A, the receive-fixed 2-year swap is a synthetic long position, increasing portfolio duration that will result in an MTM loss under bear flattening. The receive-fixed swap in answer C will increase duration in long-term maturities. In the case of B, the pay-fixed swap with twice the money duration of the barbell will more than offset the existing long position, resulting in net short 2-year and long 9-year bond positions in the overall portfolio and a gain under bear flattening.",hard,multiple-choice,fixed income,english,199,3,0,,,,,,,release_basic_txt,english_199,hard_multiple-choice_fixed income,hard_multiple-choice
546,english_233_1_r3,"Teddy Brealer is the president of Vitting University (VU). VU just successfully completed a
fundraising campaign of $300 million that significantly increased the funds in the endowment
(Exhibit 1).
<image_1>
At a meeting with VU’s board of regents, Brealer proposes that the endowment should fund
a new capital improvements project for the university that will cost $210.3 million. Brealer
acknowledges that it is a large amount that will require another fundraising campaign in the
future, but he states that he has already found a wealthy alumnus, Roger Clement, who is willing
to donate $50 million if the project is undertaken.
Jennifer Wong, a board member, asks: “If we undertake the project with Clement’s
donation but without a new fundraising campaign, how much will the endowment be
underfunded?” Other board members agree that the answer to this question should be
considered before making a decision. Consequently, the board decides to discuss Brealer’s
proposal further at a future meeting.
The board moves on to a discussion about the investment of the endowment with the
recently raised funds. Ronald Black, an investment adviser to the board, suggests the following:
· The asset allocation choice should have a heavy emphasis on fixed-income securities
with cash distributions. This type of allocation will offset the future cash disbursements
necessary to cover costs at the university in excess of tuition revenue.
· The weightings within the portfolio should be able to deviate within 5% of the target
portfolio weights to take advantage of short-term market opportunities for additional
return.
Brealer suggests bringing Black’s portfolio allocation ideas to the University Planning and
Priorities Committee (UPPC). The UPPC is composed of six tenured faculty members and three
final-year students. Three of the faculty members are from the arts area, and three are from the
sciences area. Faculty appointments to the committee are for two-year, non-renewable terms.
Brealer states that the UPPC desires to have the endowment invested in a socially
responsible manner, which will require developing a new investment policy statement (IPS). The UPPC intends to draft the new IPS and present it to the board for approval. Upon receiving board
approval, the UPPC will direct a financial advisory team and the investment managers to
implement the asset allocation indicated in the IPS. Progress reports and governance audits will
be provided to the board upon request.
The board is agreeable to this plan and assigns Black to be part of the advisory team after
the IPS is drafted and approved.
Black states that the UPPC should also consider such issues as the cost associated with
rebalancing the portfolio and that the future distribution of asset returns may not be fully
characterized by the expected return and volatility. Black further states that his preferred
method for dealing with these additional allocation issues is the use of Monte Carlo simulation. /n <ocr>image_1 ocr text: Exhibit 1 Vitting University endowment fund assets and obligations ($ millions) Immediately available funds 50.2 Immediately available funds,restricted to scholarships 53.2 Current endowment obligations 89.5 PVof future endowment obligations* 502.4 PV of pledged future contributions to endowment, unrestricted* 505.4 PV of pledged future contributions,restricted to scholarships 87.8 *These funds may be used for scholarship and non-scholarship items.</ocr>",Which asset allocation approach best describes the asset allocation choice suggested by Black to the board,"['A. Mean–variance optimization' 'B. Black-Litterman'
 'C. Liability-relative']",,,,,,,,table,C,"Solution: C.
Investment in fixed-income securities specifically to generate cash distributions to offset the cash
disbursements necessary for maintaining university costs in excess of tuition revenue is a
liability-relative approach.
A is incorrect because a mean–variance approach is an asset-only approach that does not
consider liabilities.
B is incorrect because the Black-Litterman model is an asset-only approach that does not
consider liabilities.",easy,multiple-choice,portfolio management,english,233,1,0,,,,,,,release_basic_txt,english_233,easy_multiple-choice_portfolio management,easy_multiple-choice
438,english_209_4_r3,"Aleksy Nowacki is a new portfolio manager at Heydon Investments. The firm currently
offers a single equity fund, which uses a top-down
investment strategy based on fundamentals.
Vicky Knight, a junior analyst at Heydon, assists with managing the fund.
Nowacki has been hired to start a second fund, the Heydon Quant Fund, which
will use quantitative active equity strategies. Nowacki and Knight meet to discuss
distinct characteristics of the quantitative approach to active management, and Knight
suggests three such characteristics:
Characteristic 1 The focus is on factors across a potentially large group of
stocks.
Characteristic 2 The decision-making
process is systematic and
non-discretionary.
Characteristic 3 The approach places an emphasis on forecasting the future
prospects of underlying companies.
Nowacki states that quantitative investing generally follows a structured and well-defined
process. Knight asks Nowacki:
“What is the starting point for the quantitative investment process?”
The new Heydon Quant Fund will use a factor-based
strategy. Nowacki assembles
a large dataset with monthly standardized scores and monthly returns for the strategy
to back-test
a new investment strategy and calculates the information coefficient.
FS(t) is the factor score for the current month, and FS(t + 1) is the score for the next
month. SR(t) is the strategy’s holding period return for the current month, and SR(t
+ 1) is the strategy’s holding period return for the next month.

As an additional step in back-testing
of the strategy, Nowacki computes historical
price/book ratios (P/Bs) and price/earnings ratios (P/Es) using calendar year-end
(31
December) stock prices and companies’ financial statement data for the same calendar
year. He notes that the financial statement data for a given calendar year are not
typically published until weeks after the end of that year.
Because the Heydon Quant Fund occasionally performs pairs trading using statistical
arbitrage, Nowacki creates three examples of pairs trading candidates, presented
in Exhibit 1. Nowacki asks Knight to recommend a suitable pair trade.
<image_1>
Knight foresees a possible scenario in which the investment universe for the
Heydon Quant Fund is unchanged but a new factor is added to its multifactor model.
Knight asks Nowacki whether this scenario could affect the fund’s investment-style
classifications using either the returns-based
or holdings-based
approaches. /n <ocr>image_1 ocr text: Exhibit1 Possible Pairs Trades Based on Statistical Arbitrage Current Price Ratio Compared with Long. Historical Price Historical Correlation Stock Pair Term Average Ratio Relationship between Returns 1 and 2 Not significantly Mean reverting High different 3and4 Significantly different Mean reverting High 5 and 6 Significantly different Not mean reverting Low</ocr>",Nowacki’s most appropriate response to Knight’s question about the quantitative investment process is to:,"['A. back-test the new strategy' 'B. define the market opportunity'
 'C. identify the factors to include and their weights']",,,,,,,,table,B,"B is correct. The first step in creating a quantitative, active strategy is to define the market opportunity or investment thesis. Then, relevant data is acquired, processed, and transformed into a usable format. This step is followed by back-testing the strategy, which involves identifying the factors to include as well as their weights. Finally, the strategy performance should be evaluated using an out-of- sample back-test.",medium,multiple-choice,equity,english,209,4,0,,,,,,,release_basic_txt,english_209,medium_multiple-choice_equity,medium_multiple-choice
148,english_142_1_r3,<ocr>image_1 ocr text: Residual Average Standard Return Deviation Beta Fund A 23% 30 1.3 Fund B 20% 19 1.2 Fund C 19% 17 1.1 S&P500 18% 15% 1.0</ocr>,"You want to evaluate three mutual funds using the Sharpe measure for performance evaluation. The risk-free return during the sample period is 5%. The average returns, standard deviations, and betas for the three funds are given below, as are the data for the S&P 500 Index. <image_1> The investment with the highest Sharpe measure is","['A. Fund A' 'B. Fund B' 'C. Fund C' 'D. the index'
 'E. Funds A and C (tied for highest)']",,,,,,,,table,D,<ans_image_1>,easy,multiple-choice,equity,english,142,1,0,,,,,,,release_basic_txt,english_142,easy_multiple-choice_equity,easy_multiple-choice
654,english_255_3_r3,"Carol Lancaster, a senior analyst of Trident Funds is discussing trading strategies and portfolio
performance evaluation with a new employee, Mary Clark. With regard to trading strategies,
Lancaster makes the following statements:
Statement 1: Trading in securities with a higher rate of alpha decay will have better execution if
we adopt a longer trade time horizon.
Statement 2: The more liquid the security, the lower the market impact of trading will be.
Clark asks Lancaster about the appraisal criteria used to evaluate the different managers
employed by the Fund. Lancaster states, “The Fund is willing to risk firing good managers, in
order to prevent retaining poor managers. But I would prefer if the Fund would relax the
appraisal criteria.”
Clark also asks Lancaster to describe an effective attribution process. Lancaster responds as
follows:
Response 1: Performance attribution draws conclusions regarding the quality of a portfolio
manager’s investment decisions.
Response 2: Performance attribution should help explain how performance was achieved by
breaking apart the return or risk into different explanatory components.
Lancaster then introduces Clark to a typical micro attribution model used by the Fund to
evaluate a manager’s ability using the information in Exhibit 1.
<image_1> /n <ocr>image_1 ocr text: Exhibit 1 Fund Performance-Allocation by Sector Return Portfolio Benchmark Portfolio Benchmark Return Attribution Weight Weight Return Sector1 30.62% 25.50% 15.85% 15.82% Sector2 35.78% 43.22% 21.84% 23.89% Sector3 15.35% 20.10% 11.20% 12.57% Sector4 18.25% 11.18% 19.00% 32.73% Total 100.00% 100.00% 17.86% 20.54%</ocr>",Which of Lancaster’s responses regarding effective performance attribution is correct,"['A. Only Response 1' 'B. Only Response 2'
 'C. Both Response 1 and Response 2']",,,,,,,,table,B,"Solution: B.
Performance attribution helps explain how performance was achieved; it breaks apart the
return or risk into different explanatory components. Effective performance attribution must
account for all of the portfolio’s return or risk exposure, reflect the investment
decision-making process, quantify the active decisions of the portfolio manager, and provide
a complete understanding of the excess return/risk of the portfolio.",hard,multiple-choice,equity,english,255,3,0,,,,,,,release_basic_txt,english_255,hard_multiple-choice_equity,hard_multiple-choice
