idx,question_id,context,question,options,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_type,answers,explanation,topic_difficulty,question_type,subfield,language,main_question_id,sub_question_id,is_arithmetic,ans_image_1,ans_image_2,ans_image_3,ans_image_4,ans_image_5,ans_image_6,release,group_id,strata_full,strata_final
1293,english_449_1_r3,"The one-year LIBOR rate is 3%, and the LIBOR forward rate for the 1- to 2-year period is 3.2%. The three-year swap rate for a swap with annual payments is 3.2%.
 Recall the introduction on OIS in the screenshots. <image_1> <image_2> /n <ocr>image_1 ocr text: As LIBOR is phased out,swaps based on overnight rates are becoming more popular These are referred to as overnight indexed swaps (OISs) An OIS is an agreement to exchange a fixed rate of interest for a reference rate of interest that is calculated from realized overnight rates.A simple example of an OIS is a swap lasting for three months. This leads to a single exchange at the end of the three months. The fixed rate of interest applied to a certain principal is exchanged for the reference rate applied to the same principal.Other similar OISs that last for one month, six months, and one year lead to a single exchange calculated in a similar way.When the life of the OIS is greater than one year,it is typically divided into three-month subperiods,with the fixed rate being exchanged at the end of each three-month period for the three-month reference rate that is calculated for that period from one-day rates. OISs lasting ten years or longer are now traded. Consider a hypothetical two-year OIS initiated on March 8,2022,between Apple and Citigroup.We suppose Apple agrees to pay to Citigroup interest at the rate of 3% per annum every three months on a notional principal of $1oo million, and in return Citgroup agrees to pay Apple the three-month SOFR floating reference rate on the/nimage_2 ocr text: Figure 7.1 Interest rate swap between Apple and Citigroup 3.0% Citigroup Apple Floating same notional principal.Apple is the fixed-rate payerCitigroup is the floating-rate payer.For ease of exposition, we assume that rates are quoted with quarterly com- pounding and we ignore the impact of day count conventions and holiday conventions which are explained later in this chapter).The swap is shown in Figure 7.1. In total there are eight exchanges on the swap. One possible outcome is shown in Table 7.1.The first exchange of payments would take place on June 8,2022.Apple would pay Citigroup$750,000 one quarter of3% applied to$100 million).Citigroup would pay Apple the three-month rate calculated from daily SOFR rates over the previous three months.The 3-month SOFR rate calculated on June 8,2022 (from overnight rates between March 8,2022,and June 8,2022) is assumed to be 2.2% per annum or 0.55% per three months using the formula in Section 4.2.The floating payment from Citigroup to Apple is therefore $550,000. The fixed and floating pay- ments are netted with the result that Apple pays Citigroup $200,000 on June 8,2022. The second exchange of payments is on September 8,2022.Again,the fixed payment from Apple to Citigroup is $750,000.We assume that the 3-month SOFR rate on September 8,2022 calculated from overnight rates between June 8,2022 and Septem- ber 8,2022) is 2.6% per annum or 0.65% per three months.The floating payment is therefore$650,000 and the net payment from Apple to Citigroup is therefore$100,000 What is the difference between an OIS and a LIBOR swap? If the heading of the second column in Table 7.1 is changed to""LIBOR rate'the table could provide an example of a LIBOR swap.The difference is that the LIBOR rate for a period is known at the beginning of the period,whereas the overnight reference rate is not known until the end of the period.The 2.20% floating rate applicable to the first exchange on June 8,2002,if LIBOR would be known at the beginning of the swap's life on March 8 2022the 2.60% floating rate applicable to the second exchange on September 8,2022 would be known on June 8,2022;and so on. Table 7.1 Cash flows to Apple for one possible outcome of the OIS in Figure 7.1. The swap lasts two years and the notional principal is $100 million. Date SOFR rate Floating cash flow Fixed cash flow Net cash flow (% reeeeeeeeees paid ($000s) ($'000s) June 8,2022 2.20 550 750 -200 Sept.8,2022 2.60 650 750 100 Dec.8,2022 2.80 700 750 50 Mar.8,2023 3.10 775 750 +25 June 8,2023 3.30 825 750 +75 Sept.8,2023 3.40 850 750 +100 Dec.8,2023 3.60 900 750 +150 Mar.8,2024 3.80 950 750 +200</ocr>","What is the LIBOR forward rate for the 2- to 3-year period if OIS zero rates for maturities of one, two, and three years are 2.5%, 2.7%, and 2.9%, respectively.",,,,,,,,,screenshot,0.034126 or 3.4126%,<ans_image_1>,hard,open question,fixed income,english,449,1,1,,,,,,,release_basic_txt,english_449,hard_open question_fixed income,hard_open question
1089,english_385_1_r3,<image_1> /n <ocr>image_1 ocr text: APR Number of Times Compounded EAR 6.7% Quarterly 12.4 Monthly 9.8 Daily 8.4 Infinite</ocr>,Find the EAR for the first row in the table.,,,,,,,,,table,".0687, or 6.87%","For discrete compounding, to find the EAR, we use the equation:
 EAR = [1 + (APR / m)]^{m} – 1
 EAR = [1 + (.067 / 4)]^{4} – 1 = .0687, or 6.87%",easy,open question,corporate finance,english,385,1,1,,,,,,,release_basic_txt,english_385,easy_open question_corporate finance,easy_open question
863,english_334_1_r3,"Consider the following premerger information about Firm A and Firm B:<image_1> /n <ocr>image_1 ocr text: Firm A Firm B Total earnings $2,100 $750 Shares outstanding 900 300 Price per share $ 60 $ 12</ocr>","What will the earnings per share, EPS, of Firm A be after the merger?",,,,,,,,,table,$2.95,"The cost of the acquisition is:
Cost = 300($13) = $3,900
Since the stock price of the acquiring firm is $60, the firm will have to give up:
Shares offered = $3,900 / $60 Shares offered = 65 shares The EPS of the merged firm will be the combined EPS of the existing firms divided by the new shares outstanding, so:
EPS = ($2,100 + 750) / (900 + 65) EPS = $2.95",medium,open question,corporate finance,english,334,1,1,,,,,,,release_basic_txt,english_334,medium_open question_corporate finance,medium_open question
1184,english_420_3_r3,<image_1> /n <ocr>image_1 ocr text: State of Probability of Rate of Return if State Occurs Economy State of Economy Stock A Stock B Stock C Boom .25 .20 .25 .60 Normal .55 .15 11 .05 Bust .20 .01 .15 .50</ocr>,"If your portfolio is invested 40 percent each in A and B and 20 percent in C, what is the standard deviation?",,,,,,,,,table,".1522, or 15.22%","To calculate the standard deviation, we first need to calculate the variance. To find the variance, we find the squared deviations from the expected return. We then multiply each possible squared deviation by its probability, then add all of these up. The result is the variance. So, the standard deviation of the portfolio is:
 <ans_image_2>",medium,open question,portfolio management,english,420,3,1,,,,,,,release_basic_txt,english_420,medium_open question_portfolio management,medium_open question
960,english_350_8_r3,<image_1> /n <ocr>image_1 ocr text: Year 1-Year Forward Rate I 4.6% 2 4.9% 3 5.2% 4 5.5% 5 5.8%</ocr>,What is the yield to maturity of a 4-year bond?,"['A. 4.69%', 'B. 4.95%', 'C. 5.02%', 'D. 5.05%', 'E. 5.08%']",,,,,,,,table,C,[(1.046)(1.049)(1.052)(1.055)]^(1/4) - 1 = 5.05%.,easy,multiple-choice,fixed income,english,350,8,1,,,,,,,release_basic_txt,english_350,easy_multiple-choice_fixed income,easy_multiple-choice
1161,english_413_2_r3,"You have found the following stock quote for RJW Enterprises, Inc., in the financial pages of today’s newspaper.
 <image_1> /n <ocr>image_1 ocr text: YTD%Chg Stock SYM YLD PE Last Net Chg -1.1 RJW Enterp. RJW 2.1 23 27.82 -.13</ocr>",What was the closing price for this stock that appeared in yesterday’s paper?,,,,,,,,,table,$27.95,"The “Net Chg” of the stock shows the stock decreased by $.13 on this day, so the closing stock price yesterday was:
 Yesterday’s closing price = $27.82 – (–.13) 
 Yesterday’s closing price = $27.95",easy,open question,fixed income,english,413,2,1,,,,,,,release_basic_txt,english_413,easy_open question_fixed income,easy_open question
1361,english_477_1_r3,"A swaption gives the holder the right to receive 7.6% in a 5-year swap starting in 4 years. Payments are made annually. The forward swap rate is 8% with annual compounding and its volatility is 25% per annum. The principal is $1 million and risk-free (OIS) rates for all maturities are 7.8% (with continuous compounding). Recall the option pricing formulations on fixed income instrument in the screenshots.<image_1><image_2> <image_3><image_4> /n <ocr>image_1 ocr text: European Bond Options Many over-the-counter bond options and some embedded bond options are European. The assumption made in the standard market model for valuing European bond options is that the forward bond price has a volatility bThis allows Black's model in Section 28.6 to be used.In equations 28.28and 28.29)p is set equal to  and Fo is set equal to the forward bond price FB,so that c=P0,T[FBNd-KNd] (29.1) p=P0T)[KN-d-FBN-d1] 29.2) where lnFB/K+BT/2 andd=d-VT JR In these equations,K is the strike price of the bond option, T is its time to maturity,and P0, T) is the (risk-free) discount factor for maturity T./nimage_2 ocr text: From Section 5.5,FR can be calculated using the formula Bo-I FB (29.3) P(0, T) where B is the bond price at time zero and I is the present value of the coupons that will be paid during the life of the option.In this formula,both the spot bond price and the forward bond price are cash prices rather than quoted prices. The relationship between cash and quoted bond prices is explained in Section 6.1. The strike price K in equations 29.1) and 29.2) should be the cash strike price.In choosing the correct value for K, the precise terms of the option are therefore important. If the strike price is defined as the cash amount that is exchanged for the bond when the option is exercised,K should be set equal to this strike price.If,as is more common, the strike price is the quoted price applicable when the option is exercised,K should be set equal to the strike price plus accrued interest at the expiration date of the option.Traders refer to the quoted price of a bond as the clean price and the cash price as the dirty price/nimage_3 ocr text: Valuation of Caps and Floors As shown in equation (29.5),the caplet corresponding to the rate observed at time t provides a payoff at time tk+1 of L8kmaxRk-RK0 Under the standard market model, the value of the caplet is L8P0tk+1[FNd-RKNd)] (29.7)/nimage_4 ocr text: where lnFk/RK+tk/2 d1 kVtk lnFk/RK-ktk/2 t Here,Fis the forward interest rate at time O for the period between time t and tk+1, and ok is the volatility of this forward interest rate.This is a natural extension of Black's model. The volatility  is multiplied by Vt because the interest rate R is observed at time tk but the risk-free discount factor P0,tk+1) reflects the fact that the payoff is at time tk+1,not time t.The value of the corresponding floorlet is L8P0tk+1)[RKN-d-FkN-d] 29.8)</ocr>",Use Black’s model to price the swaption.,,,,,,,,,screenshot,"$39,273","The payoff from the swaption is a series of five cash flows equal to max[0.076 - R,0] in millions of dollars where R is the five-year swap rate in four years. The value of an annuity that provides \$1 per year at the end of years 5, 6, 7, 8, and 9 is $\sum_{i=5}^9 e^{-0.078i} = 2.914$. The value of the swaption in millions of dollars is therefore,$2.914[0.076N(-d_2)-0.08N(-d_1)]$, where $d_1 = \frac{ln(0.08/0.076)+0.25^2*4/2}{0.25\sqrt{4}} = 0.3526$ and $d_2 = \frac{ln(0.08/0.076)-0.25^2*4/2}{0.25\sqrt{4}} = -0.1474$ \\
 The value of the swaption is $2.914[0.076N(0.1474)-0.08N(-0.3526)] = 0.03927$ or $ 39,273.",hard,open question,derivatives,english,477,1,1,,,,,,,release_basic_txt,english_477,hard_open question_derivatives,hard_open question
94,english_88_1_r3,<ocr>image_1 ocr text: 1-Year Forward Year Rate 1 4.6% 2 4.9% 3 5.2% 4 5.5% 5 6.8%</ocr>,What is the yield to maturity of a 3-year bond? <image_1>,"['A. 4.6%', 'B. 4.9%', 'C. 5.2%', 'D. 5.5%', 'E. 5.8%']",,,,,,,,table,B,<ans_image_1>,easy,multiple-choice,fixed income,english,88,1,1,,,,,,,release_basic_txt,english_88,easy_multiple-choice_fixed income,easy_multiple-choice
1328,english_462_5_r3,"An exchange rate is currently 0.8000. The volatility of the exchange rate is quoted as 12% and interest rates in the two countries are the same. 
 The images below contain the background knowledge.<image_1><image_2> /n <ocr>image_1 ocr text: 20.2 VOLATILITY SMILE FOR FOREIGN CURRENCYOPTIONS The volatility smile used by traders to price foreign currency options tends to have the general form shown in Figure 20.1.The implied volatility is relatively low for at-the- money options. It becomes progressively higher as an option moves either into the money or out of the money. In the appendix at the end of this chapter,we show how to determine the risk-neutral probability distribution for an asset price at a future time from the volatility smile given by options maturing at that time.We refer to this as the implied distribution.The volatility smile in Figure 20.1 corresponds to the implied distribution shown by the solid line in Figure 20.2.A lognormal distribution with the same mean and standard deviation as the implied distribution is shown by the dashed line in Figure 20.2.It can be seen that the implied distribution has heavier tails than the lognormal distribution.1 To see that Figures 20.1 and 20.2 are consistent with each other, consider first a deep- out-of-the-money call option with a high strike price of KK/S well above 1.0).This option pays off only if the exchange rate proves to be above K.Figure 20.2 shows that the probability of this is higher for the implied probability distribution than for the lognormal distribution.We therefore expect the implied distribution to give a relatively high price for the option.A relatively high price leads to a relatively high implied volatility-and this is exactly what we observe in Figure 20.1 for the option.The two figures are therefore consistent with each other for high strike prices.Consider next a deep-out-of-the-money put option with a low strike price of KK/So well below 1.0. This option pays off only if the exchange rate proves to be below K.Figure 20.2 shows that the probability of this is also higher for the implied probability distribution than for the lognormal distribution.We therefore expect the implied distribution to give a relatively high price, and a relatively high implied volatility, for this option as well. Again, this is exactly what we observe in Figure 20.1./nimage_2 ocr text: Figure 20.1Volatility smile for foreign currency options K=strike price,S=current exchange rate). A Implied volatility K/S, 1.0</ocr>","Using the lognormal assumption, estimate the probability that the exchange rate in 3 months will be between 0.8500 and 0.9000.
 Based on the volatility smile usually observed in the market for exchange rates, would you expect the estimate be too low or too high?",,,,,,,,,chart,Too high.,"$ln 0.90 = -0.1054$. \\
 The probability that $S_T < 0.90$ is that same as the probability that $lnS_T < -0.1054$. \\
 It is $N(\frac{-0.1054+0.2249}{0.06}) = N(1.9931)$ This is 97.69\%. The probability that the exchange rate is between 0.85 and 0.90 is therefore 97.69-85.09 = 12.60\% .
 According to the volatility smile encountered for foreign exchange options and implies the probability distribution, we would expect the probabilities in this question to be too high.",hard,open question,derivatives,english,462,5,1,,,,,,,release_basic_txt,english_462,hard_open question_derivatives,hard_open question
87,english_81_1_r3,<ocr>image_1 ocr text: 1-Year Forward Year Rate 1 5% 2 5.5% 3 6.0% 4 6.5% 5 7.0%</ocr>,"Calculate the price at the beginning of year 1 of an 8% annual coupon bond with face value $1,000 and 5 years tomaturity. <image_1>","['A. $1,105.47', 'B. $1,131.91', 'C. $1,084.25', 'D. $1,150.01', 'E. $719.75']",,,,,,,,table,C,<ans_image_1>,easy,multiple-choice,fixed income,english,81,1,1,,,,,,,release_basic_txt,english_81,easy_multiple-choice_fixed income,easy_multiple-choice
69,english_63_1_r3,<ocr>image_1 ocr text: Maturity (Years) Price 1 $943.40 23 881.68 808.88 4 742.09</ocr>,"The following is a list of prices for zero-coupon bonds with different maturities and par values of $1,000. <image_1> According to the expectations theory, what is the expected forward rate in the third year?","['A. 7.00%', 'B. 7.33%', 'C. 9.00%', 'D. 11.19%', 'E. None of the options are correct']",,,,,,,,table,C,<ans_image_1>,easy,multiple-choice,fixed income,english,63,1,1,,,,,,,release_basic_txt,english_63,easy_multiple-choice_fixed income,easy_multiple-choice
524,english_228_6_r3,"Earl Warren is an investment strategist who develops capital market expectations for an
investment firm that invests across asset classes and global markets. Warren’s approach to
economic forecasting utilizes a structural model in conjunction with a diffusion index to
determine the current phase of a country’s business cycle. Warren also determines whether any
adjustments need to be made to his initial estimates of the respective aggregate economic
growth trends based on historical rates of growth for Countries A and B (both developed markets)
and Country C (a developing market). Exhibit 1 summarizes Warren’s predictions:
<image_1>
Warren then discusses various risks of investing in emerging market equities and states that
“We try to identify the forces that will likely exert the most powerful influences and assess their
relative strength before investing in that market.” The following economic indicators of India from
CEIC database to explain the impact of various factors on exchange rates:
<image_2>
After the discussion, Warren makes a professional explanation of the impact of monetary
and fiscal policies on the yield curve. With regard to their combining impact on the yield curve
and the economic environment, he made the following statements:
Statement 1: If monetary policy is expansionary and fiscal policy is restrictive, the yield curve is
moderately steep and the economic implications are less clear.
Statement 2: If both monetary and fiscal policies are expansionary, the yield curve is steep and
the economy will likely expand.
Statement 3: If monetary policy is restrictive and fiscal policy is expansionary, the yield curve is
moderately inverted and the economic implications are less clear.
Warren is considering adding three new securities to his internationally focused fixed
income portfolio. He has gathered the following information:
<image_3>
Warren seeks to establish expectations for rate of return for properties in the industrial
sector over the next year. He has obtained the following information:
<image_4> /n <ocr>image_1 ocr text: Exhibit 1 Prediction for Current Phase of the Business Cycle Country A Country B Country C Initial Recovery Contraction Late Expansion/nimage_2 ocr text: Exhibit 2 Economic Indicators of India (fiscal year starting in April 2015 2016 2017 2018 2019 2020 Real GDP rate % 8.2 7.1 6.7 7.2 7.0 7.2 CPI% 4.9 4.5 3.6 4.5 4.0 4.5 Fiscal deficit % of GDP 3.9 3.5 3.5 3.4 3.3 3.2 Current account deficit % of GDP 1.1 0.6 1.9 2.3 3.1 2.9 RBI repo rate % end-of-period 6.75 6.25 6.00 6.25 6.00 6.00 INR per USD end-of-period 66.33 64.84 65.18 70.80 69.00 65.00/nimage_3 ocr text: Exhibit 3 Fixed income securities return forecast related information Risk free interest rate 1-year, incorporating 2.6% inflation expectation 2.5% Term premium 10-year vs.1-year government bond) 1% 10-year BBB credit premium over 10-year government bond 85bp Estimated liquidity premium on 10-year corporate bonds 65bp/nimage_4 ocr text: Exhibit 4 Real estate return forecast information Current industrial sector capitalization rate (cap"" rate) 4.6% Expected cap rate at the end of the period 4.45% NOl growth rate (nominal) 2.5%</ocr>","Based on the Exhibit 4, estimate the expected return from the industrial sector properties","['A. 4.6%', 'B. 7.1%', 'C. 10.36%']",,,,,,,,table,C,"Solution: C.
The expected change in the cap rate is 4.45%−4.6%
4.6% = −3.26%;
E(R) = Cap Rate + NOI growth rate − %ΔCap Rate = 4.6% + 2.5%− (−3.26%) = 10.36%.",hard,multiple-choice,economics,english,228,6,1,,,,,,,release_basic_txt,english_228,hard_multiple-choice_economics,hard_multiple-choice
138,english_132_1_r3,<ocr>image_1 ocr text: Portfolio Value SF 1 million Portfolio's Beta 0.60 Current S&P500 Value 1400 Anticipated S&P500 Value 1200</ocr>,"You are given the following information about a portfolio you are to manage. For the long term, you are bullish, but you think the market may fall over the next month. <image_1> If the anticipated market value materializes, what will be your expected loss on the portfolio?","['A. 14.29%', 'B. 16.67%', 'C. 15.43%', 'D. 8.57%', 'E. 6.42%']",,,,,,,,table,D,"The change would represent a drop of (1,200 1,400)/1,400 = 14.3% in the index. Given the portfolio's beta, your portfolio would be expected to lose 0.6 * 14.3% = 8.57%.",medium,multiple-choice,derivatives,english,132,1,1,,,,,,,release_basic_txt,english_132,medium_multiple-choice_derivatives,medium_multiple-choice
697,english_272_1_r3,Suppose that there are many stocks in the security market and that the characteristics of stocks A and B are given as follows:<image_1> /n <ocr>image_1 ocr text: Stock Expected Return Standard Deviation A 10% 5% B 15 10 Correlation=-1</ocr>,"Suppose that it is possible to borrow at the risk-free rate, rf. What must be the value of the risk-
free rate? (Hint: Think about constructing a risk-free portfolio from stocks A and B.)",,,,,,,,,table,11.67%,"Since Stock A and Stock B are perfectly negatively correlated, a risk-free portfolio can be created and the rate of return for this portfolio, in equilibrium, will be the risk-free rate. To find the proportions of this portfolio [with the proportion wA invested in Stock A and wB = (1 – wA ) invested in Stock B], set the standard deviation equal to zero. With perfect negative correlation, the portfolio standard deviation is:
\deltaP = Absolute value [w_{A}\delta_{A} − w_{B}\delta_{B}]
0=5×w_{A} −[10×(1–w_{A})]⇒w_{A} =0.6667
The expected rate of return for this risk-free portfolio is:
E(r) = (0.6667 × 10) + (0.3333 × 15) = 11.667% 
Therefore, the risk-free rate is: 11.667%",hard,open question,portfolio management,english,272,1,1,,,,,,,release_basic_txt,english_272,hard_open question_portfolio management,hard_open question
1163,english_414_1_r3,<image_1> /n <ocr>image_1 ocr text: Returns Year X Y 1 9% 12% 2 21 27 3 -27 32 4 15 14 5 23 36</ocr>,Calculate the average return for X.,,,,,,,,,table,".0820, or 8.20%","The average return is the sum of the returns, divided by the number of returns. The average return for X was:
 <ans_image_1>",easy,open question,corporate finance,english,414,1,1,,,,,,,release_basic_txt,english_414,easy_open question_corporate finance,easy_open question
80,english_74_1_r3,<ocr>image_1 ocr text: Maturity (Years) Price 1 $925.15 2 862.57 3 788.66 4 711.00</ocr>,"According to the expectations theory, what is the expected forward rate in the third year? The following is a list of prices for zero-coupon bonds with different maturities and par values of $1,000. <image_1>","['A. 7.23%', 'B. 9.37%', 'C. 9.00%', 'D. 10.9%']",,,,,,,,table,B,<ans_image_1>,easy,multiple-choice,fixed income,english,74,1,1,,,,,,,release_basic_txt,english_74,easy_multiple-choice_fixed income,easy_multiple-choice
740,english_291_1_r3,Consider the following multifactor (APT) model of security returns for a particular stock.<image_1> /n <ocr>image_1 ocr text: Factor Factor Beta Factor Risk Premium Inflation 1.2 6% Industrial production 0.5 8 Oil prices 0.3 3/nimage_2 ocr text: Factor Expected Rate of Change Actual Rate of Change Inflation 5% 4% Industrial production 3 6 Oil prices 2 0</ocr>,"If T-bills currently offer a 6% yield, find the expected rate of return on this stock if the mar- ket views the stock as fairly priced.",,,,,,,,,table,E(r) = 18.1%,E(r) = 6% + (1.2 × 6%) + (0.5 × 8%) + (0.3 × 3%) = 18.1%,easy,open question,portfolio management,english,291,1,1,,,,,,,release_basic_txt,english_291,easy_open question_portfolio management,easy_open question
754,english_299_1_r3,"A convertible bond has the following features:<image_1> /n <ocr>image_1 ocr text: Coupon 5.25% Maturity June15,2027 Market price of bond $77.50 Market price of underlying common stock $28.00 Annual dividend $1.20 Conversion ratio 20.83 shares</ocr>",Calculate the conversion premium for this bond,,,,,,,,,table,$191.76,"Market conversion value = value if converted into stock = 20.83 × $28 = $583.24 14-11
Conversion premium = Bond price – market conversion value = $775.00 – $583.24 = $191.76",easy,open question,fixed income,english,299,1,1,,,,,,,release_basic_txt,english_299,easy_open question_fixed income,easy_open question
792,english_312_7_r3,"The all-equity firm Metallica Heavy Metal Mining (MHMM) Corporation wants to diversify its operations. Some recent financial information for the company is shown here: <image_1> MHMM is considering an investment that has the same PE ratio as the firm. The cost of the investment is $1,500,000, and it will be financed with a new equity issue. The return on the investment will equal MHMM’s current ROE. /n <ocr>image_1 ocr text: Stock price $75 Number of shares 65,000 Total assets $9,400,000 Total liabilities $4,100,000 Net income $980,000</ocr>",What is the NPV of this investment?,,,,,,,,,table,"–$120,283","The NPV of the project is the new market value of the firm minus the current market value of the firm, or:
NPV = –$1,500,000 + [$73.58(85,000) – $75(65,000)] 
NPV = –$120,283",hard,open question,corporate finance,english,312,7,1,,,,,,,release_basic_txt,english_312,hard_open question_corporate finance,hard_open question
1228,english_427_8_r3,"There are three securities in the market. The following chart shows their possible payoffs:
 <image_1> /n <ocr>image_1 ocr text: Probability Return on Return on Return on State of Outcome Security Security 2 Security 3 : .15 .20 .20 .05 2 .35 .15 .10 .10 3 .35 .10 .15 .15 4 .15 .05 .05 .20</ocr>",What is the correlation between Security 1 and Security 2?,,,,,,,,,table,0.5882,"The correlation is the covariance divided by the product of the two standard deviations. So, the correlation between Security 1 and Security 2 is:
 <ans_image_4>",easy,open question,portfolio management,english,427,8,1,,,,,,,release_basic_txt,english_427,easy_open question_portfolio management,easy_open question
720,english_283_2_r3,"Consider the following table, which gives a security analyst’s expected return on two stocks for two particular market returns:<image_1> /n <ocr>image_1 ocr text: Market Return Aggressive Stock Defensive Stock 5% 2% 6% 25 38 12</ocr>","What is the expected rate of return on each stock if the market return is equally likely to be
5% or 25%?",,,,,,,,,table,"E(r_{A} ) = 18% 
E(r_{D} ) = 9%","With the two scenarios equally likely, the expected return is an average of the two possible outcomes:
E(rA ) = 0.5 × (–.02 + .38) = .18 = 18% 
E(rD ) = 0.5 × (.06 + .12) = .09 = 9%",medium,open question,portfolio management,english,283,2,1,,,,,,,release_basic_txt,english_283,medium_open question_portfolio management,medium_open question
1166,english_414_4_r3,<image_1> /n <ocr>image_1 ocr text: Returns Year X Y 1 9% 12% 2 21 27 3 -27 32 4 15 14 5 23 36</ocr>,Calculate the average return for Y.,,,,,,,,,table,".1140, or 11.40%","The average return is the sum of the returns, divided by the number of returns. The average return for Y was:
 <ans_image_4>",easy,open question,corporate finance,english,414,4,1,,,,,,,release_basic_txt,english_414,easy_open question_corporate finance,easy_open question
829,english_323_4_r3,"The following is the sales budget for Shleifer, Inc., for the first quarter of 2016:<image_1>Credit sales are collected as follows:
65 percent in the month of the sale.
20 percent in the month after the sale.
15 percent in the second month after the sale.
The accounts receivable balance at the end of the previous quarter was $122,800 ($87,750 of which were uncollected December sales). /n <ocr>image_1 ocr text: January February March Sales budget $258,000 $274,200 $298,000</ocr>",Compute the cash collections from sales for February.,,,,,,,,,table,"$267,437.14","Collections = .15(Sales from 2 months ago) + .20(Last month’s sales) + .65(Current sales)
February collections = .15($250,714.29) + .20($258,000) + .65($274,200) February collections = $267,437.14",medium,open question,financial statement analysis,english,323,4,1,,,,,,,release_basic_txt,english_323,medium_open question_financial statement analysis,medium_open question
517,english_227_4_r3,"Olli Nava is a junior economist for Globofunds Asset Management, a large investment
management company. She has been asked to produce capital market expectations for asset
classes in several different markets relevant to the Diversified Absolute Return Strategies Fund
(DARS), the company’s largest fund.
Nava is aware that long-term GDP trend forecasting is considered the starting point to form
capital market expectations at Globofunds, but she is unsure why this is the case. She asks a
colleague, Jedd Wiggins to explain why long-term trend GDP growth is considered so important
when forecasting asset class returns. Wiggins makes the following two statements.
• Statement 1: There is both theoretical and empirical support for the case that the average
level of real government bond yields is causally linked to the trend rate of growth in the
economy.
• Statement 2: Over the long run, the total return of an equity market is causally linked to the
growth rate of GDP.
To make a forecast of trend GDP growth in the domestic economy, Nava collates the
following Globofunds data displayed in Figure 1. 
<image_1>
Nava has the view that increased levels of globalization will lead to the current account
playing a larger role in growth rate of economies. She considers the macroeconomic linkages
between the three main economies which the fund is exposed to. Macroeconomic data relating
to these economies is displayed in Figure 2.
<image_2>
Nava also considers the movement in foreign exchange to be a key determinant of the
medium-term performance of DARS. She considers the macroeconomic policy of the three main
developing markets which the fund is exposed to and collates the data as shown in Figure 3.
<image_3>
Nava attempts to forecast the likely foreign exchange rate movements that will affect the
fund. She notes that the largest foreign currency exposure is in Country X. The current spot rate
of the domestic currency of the fund (DOM) versus the foreign currency of Country X (FOR) is
DOM/FOR = 1.3020. Data related to the expected returns in the domestic and foreign markets is
displayed below in Figure 4.
<image_4>
Nava also considers purchasing power parity as a tool for long-term foreign exchange rate
forecasting. She notes that expected inflation in the domestic country is higher than the expected
inflation in Country X. /n <ocr>image_1 ocr text: Figure 1:Information on Domestic Economy Annual labor input growth 0.8% Annual labor productivity growth 1.2% Annual inflation 2.5% Dividend yield 3.0% Long-term change in profits as a share of GDP 0% Long-term change in PE multiples 0%/nimage_2 ocr text: Figure 2: Macroeconomic Data Relating to Three Economies Economy Savings Investment Taxation Government Spending 1 Increasing Decreasing Increasing Decreasing 2 Decreasing Increasing Decreasing Increasing 3 Increasing Increasing Increasing Increasing/nimage_3 ocr text: Figure 3: Macroeconomic Data Relating to Three Developing Markets Developing Market Capital Flows Exchange Rate A Restricted Fixed B Unrestricted Fixed C Unrestricted Floating/nimage_4 ocr text: Figure 4:Expected Returns in Domestic Markets and Foreign Country X Return Domestic Country X Short-term interest rates 0.75% 1.25% Term premium 0.00% 0.50% Credit premium 1.10% 0.60% Equity premium 3.00% 4.00% Liquidity premium 0.00% 0.00%</ocr>","Based in the data in Figure 4, the forecast one year DOM/FOR foreign exchange rate, based on capital flows using the Dornbusch overshooting, is closest to","['A. 1.2825', 'B. 1.2889', 'C. 1.3215']",,,,,,,,table,A,"Solution: A.
The Dornbusch overshooting mechanism states that immediate capital flows will strengthen the
currencies of countries with high expected returns to the point where the high return currency
will be expected to depreciate going forward by the return differential.
This is captured by the relation:
E(%ΔSVAR/FIX) = E(RVAR) – E(RFIX), where:
E(RVAR) = expected return in the variable currency market
E(RFIX) = expected return in the fixed currency market
The quote of DOM/FOR has the domestic currency as variable and the foreign currency of
Country X as fixed.
The expected return of the domestic market is given by the sum of the domestic returns and
premiums. This is equal to 0.75% + 0.00% + 1.10% + 3.00% + 0.00% = 4.85%.
The expected return of the market in Country X is given by the sum of the Country X returns and
premiums. This is equal to 1.25% + 0.50% + 0.60% + 4.00% + 0.00% = 6.35%.
Hence under the Dornbusch overshooting model: E(%ΔSDOM/FOR) = 4.85% – 6.35% = –1.50%
Hence, the forecast foreign exchange rate in one year = (1 – 0.015) × spot DOM/FOR = (1 – 0.015) ×
1.3020 = 1.2825.
Note that the higher expected return currency of Country X is expected to weaken going forward.",hard,multiple-choice,economics,english,227,4,1,,,,,,,release_basic_txt,english_227,hard_multiple-choice_economics,hard_multiple-choice
