idx,question_id,context,question,options,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_type,answers,explanation,topic_difficulty,question_type,subfield,language,main_question_id,sub_question_id,is_arithmetic,ans_image_1,ans_image_2,ans_image_3,ans_image_4,ans_image_5,ans_image_6,release,group_id,strata_full,strata_final
279,english_175_2_r3,"Virginia Norfolk, is head of the client strategy committee at Chesapeake Partners, LLC, an investment consulting firm. Chesapeake advises a diverse client base on a variety of investment matters including asset allocation and manager selection. Each month the committee meets to discuss client inquiries and assignments the consultants are working on. Norfolk convenes the committee to discuss pressing issues for several clients.
Norfolk asks William Burg, a field consultant, to present on a new client, a small college that Chesapeake advises with regard to the pension fund and the endowment. Burg needs to recommend to the client an appropriate benchmark for each fund. Burg tells the committee, ""I recommend that the pension fund benchmark be changed from the pension's liabilities as the benchmark to a bond market index. The pension is closed to new participants and thus the amount and timing of future cash flows are known. The endowment is invested across many asset classes and generate an adequate return to meet its obligations, which consists of a 5% annual contribution to the college's operating fund. The endowment's benchmark for fixed-income managers should continue to be a bond market index, such as Barclays Aggregate Bond Index.""
Alex Manassas, a committee member asks Burg, ""What factors do you consider in selecting a benchmark bond index?"" Burg responds, ""I look at three key factors when selecting a benchmark. Market value risk should be similar for the portfolio and the benchmark. The longer the duration, the greater the total return potential because rates are low now and the yield curve is so steep. Income risk is important for comparable assured income streams, which can be more stable and dependable in a portfolio with long maturities. The average credit risk in the benchmark should be measured against the investor's overall portfolio and satisfy credit quality constraints in the policy statement.""
Boris Markov is the firm's actuary and expert on asset liability management. His client is a life insurance company that sells guaranteed investment contracts (GICs). The company hired Chesapeake because it has not met the target yield of 4% on the GICs it sold. Markov proposes a new approach to satisfy the obligation: ""First, the new single-period immunization strategy should require as a minimum condition that the duration of the bond portfolio equal the investment horizon. In addition, if the bond portfolio has a yield to maturity equal to the target yield and a maturity equal to the investment horizon, then the target value will be achieved"".
Markov then discusses another client that will require a rebalancing of its portfolio after a shift in interest rates over the last year to maintain the initial dollar duration. He uses the data in the table below to explain to the committee his rebalancing methodology.

<image_1>

Juan Ramirez, Chesapeake's chief investment officer, brings forward to the committee two investment issues that he would like to discuss. Ramirez tells the committee, ""Some of our client's portfolios are for the purpose of funding liabilities, and I am concerned that these liabilities will not be met, given certain risks. In particular, I have noticed that client portfolios have a substantial position in mortgaged-backed securities. We should reallocate these securities to invest in corporate bonds so the portfolio's convexity matches that of the liabilities.""
Ramirez then presents the committee with the second investment issue. He is focused on a presentation that Alpha Managers, an investment firm that hopes to make it onto Chesapeake's ""buy list,"" made recently. He tells the committee, ""I am perplexed by the bottom-up capability that Alpha claims to have in adding value to portfolios. They claim to have a bias to yield maximization across securities without regard to rating differentials."" /n <ocr>image_1 ocr text: Exhibit 1 Data for Initial Portfolio and after Interest Rate Shift Initial Portfolio Portfolio after Rate Shift over One Year Price Market Value Duration Price Market Value Duration Bond #1 $104.35 $10,435,000 5.5 $99.75 $9,975,000 4.7 Bond #2 89.55 8,955,000 2.2 95.00 9,500,000 1.3 Bond #3 107.15 10,715,000 5.4 102.40 10,240,000 4.6</ocr>",Is Markov correct regarding the necessary conditions to immunize the GIC portfolio for his client?,"['A. No, he is incorrect regarding duration' 'B. Yes'
 'C. No, he is incorrect regarding the bond portfolio characteristics']",,,,,,,,table,C,"Answer = C. To immunize a portfolio's target value or target yield against a change in the market yield, a manager must invest in a bond or a bond portfolio whose (1) duration is equal to the investment horizon and (2) initial present value of all cash flows equals the present value of the future liability. Thus, investing in a bond portfolio with a yield to maturity equal to the target yield and a maturity equal to the investment horizon does not assure that the target value will be achieved because of reinvestment risk.",hard,multiple-choice,fixed income,english,175,2,0,,,,,,,release_basic_txt,english_175,hard_multiple-choice_fixed income,hard_multiple-choice
798,english_313_5_r3,Use the option quote information shown here to answer the questions that follow. The stock is currently selling for $83. <image_1> /n <ocr>image_1 ocr text: Option and Strike Calls Puts NY Close Expiration Price Vol. Last Vol. Last RWJ March 80 230 2.80 160 .80 April 80 170 6 127 1.40 July 80 139 8.05 43 3.90 October 80 60 10.20 11 3.65</ocr>,Two of the options are clearly mispriced. Which ones?,,,,,,,,,table,Mar call and the Oct put.,The call is mispriced because it is selling for less than its intrinsic value. The October put is mispriced because it sells for less than the July put.,medium,open question,derivatives,english,313,5,0,,,,,,,release_basic_txt,english_313,medium_open question_derivatives,medium_open question
739,english_290_2_r3,"The SML relationship states that the expected risk premium on a security in a one-factor model must be directly proportional to the security’s beta. Suppose that this were not the case. For example, suppose that expected return rises more than proportionately with beta as in the figure below: <image_1> /n <ocr>image_1 ocr text: E(r) B C A B</ocr>",Some researchers have examined the relationship between average returns on diversified portfolios and 2 of those portfolios. What should they have discovered about the effect of 2 on portfolio return?,,,,,,,,,chart,The argument in part (a) leads to the proposition that the coefficient of \beta^2 must be zero in order to preclude arbitrage opportunities.,nan,easy,open question,portfolio management,english,290,2,0,,,,,,,release_basic_txt,english_290,easy_open question_portfolio management,easy_open question
236,english_167_4_r3,"Alexandra Sorenson has been made an investment strategist at Culpepper Investment Management (Culpepper) after working as a senior investment analyst the past several years. Sorenson has covered US equities throughout her career and has only limited knowledge of international capital markets. She is reviewing the economic and capital markets forecast report recently prepared by Culpepper’s economist as she evaluates the holdings in the firm’s investment portfolio.
Exhibit 1 compares growth projections based on the economist’s outlook for the United States and EuroCountryX.

<image_1>


Sorenson discusses the valuation of the EuroCountryX Stock Index with Stefan Dreschler, a fellow investment strategist. The Index comprises mature, large-cap common equities. Sorenson plans to use the Cobb–Douglas model, assuming constant returns to scale, to estimate the country’s GDP growth. Given the mature nature of the economy and the market index, growth in both inflation-adjusted earnings and dividends is expected to equal real GDP growth. The current year annual dividend of the EuroCountryX Stock Index is €133.
Sorenson assumes that a 6.0% discount rate is appropriate for the foreseeable future and calculates the fair value of the Index at 31 December.
Sorenson comments to Dreschler:
“I see that at the end of December this year, the index was trading nearly 20% above its level a year ago. What do you think may have caused the price gain?”
The two continue discussing what changes Sorenson might face in her new position. She asks Dreschler:
“What challenges do we face when using discounted dividend models and macroeconomic forecasts to estimate the intrinsic value of an equity market in a developing country?”
Dreschler responds by making several points:
· Discount rates are relatively easy to estimate, whereas growth rates are difficult to estimate.
· Corporate profit trends should be relatively consistent with the overall growth of the country’s GDP.
· Gathering accurate and consistent economic data could be a challenge.


As an investment analyst, Sorenson is experienced with bottom-up analysis but realizes that top-down analysis will now be important. She asks Dreschler what they should consider when comparing the two approaches. Dreschler makes the following points:
· Top-down analysis can be slower than bottom-up analysis in detecting cyclical turns.
· Top-down estimates coming out of a recession may be less optimistic than bottom-up estimates.
· We should expect to get the same results regardless of which method we use.
Sorenson is interested in learning how earnings-based and asset-based relative value models can be used to better manage the firm’s investment portfolio. She first asks Dreschler to compare the Yardeni and Fed models. Dreschler responds by making these points:
· The Yardeni model assumes that the required rate of return on equity equals the T-bond yield.
· Although the Yardeni model captures a greater portion of the risk premium than the Fed model, it still does not accurately measure equity risk.
· Both the Yardeni model and the Fed model are consistent in the way they measure the earnings growth rate.
Sorenson decides to calculate Tobin’s q and determine the relative value of the market assuming an equilibrium level of approximately 1.0. Exhibit 2 provides partial information about the US economy that will be useful in her analysis.

<image_2> /n <ocr>image_1 ocr text: Exhibit 1 20 Year Growth Projections Growth in Output Growth in Growth in Total Factor Country Elasticity of|Capital Stock Labor Input. Productivity Capital (%) (%) (%) United States 1.1 0.3 3.9 0.4 EuroCountryX 1 0.4 3.1 0.1/nimage_2 ocr text: Exhibit 2 Nonfinancial Corporate Business as of 31 December ($ billions) Assets Liabilities Equity Book value 20,424 5,424 Market value 24,000 14,954 Replacement value 26,000 na na Note: na means not applicable</ocr>",Which of Dreschler's points comparing top-down analysis and bottom-up analysis is the most accurate? His point regarding:,"['A. estimates coming out of a recession.'
 'B. consistency of the results.' 'C. detecting cyclical turns.']",,,,,,,,table,C,"Answer = C. Most top-down models are of the econometric type and rely on historical relationships to be the basis for assumptions about the future. Thus, they can be slow in detecting cyclical turns.",medium,multiple-choice,economics,english,167,4,0,,,,,,,release_basic_txt,english_167,medium_multiple-choice_economics,medium_multiple-choice
751,english_297_5_r3,"A large corporation issued both fixed and floating-rate notes 5 years ago, with terms given in the following table:<image_1> /n <ocr>image_1 ocr text: 9%Coupon Notes Floating-Rate Note Issue size $250 million $280 million Original maturity 20years 10 years Current price % of par 93 98 Current coupon 9% 8% Coupon adjusts Fixed coupon Every year Coupon reset rule 1-year T-bill rate+2% Callable 10 years after issue 10 years after issue Call price 106 102.50 Sinking fund None None Yield to maturity 9.9% Price range since issued $85-$112 $97-$102</ocr>",Why is an entry for yield to maturity for the floating-rate note not appropriate?,,,,,,,,,table,"Because the floating rate note pays a variable stream of interest payments to maturity, the effective maturity for comparative purposes with other debt securities is closer to the next coupon reset date than the final maturity date.","Because the floating rate note pays a variable stream of interest payments to maturity, the effective maturity for comparative purposes with other debt securities is closer to the next coupon reset date than the final maturity date. Therefore, yield-to-maturity is an indeterminable calculation for a floating rate note, with “yield-to-recoupon date” a more meaningful measure of return.",medium,open question,fixed income,english,297,5,0,,,,,,,release_basic_txt,english_297,medium_open question_fixed income,medium_open question
25,english_19_1_r3,"<ocr>image_1 ocr text: Expected Standard Investment Return E( Deviation 1 0.12 0.3 2 0.15 0.5 3 0.21 0.16 4 0.24 0.21/nimage_2 ocr text: U=Er-A2s2,whereA=4.0</ocr>",Use the below information to answer the following question. <image_1> <image_2> The variable (A) in the utility function represents the,"[""A. investor's return requirement"" ""B. investor's aversion to risk""
 'C. certainty-equivalent rate of the portfolio'
 'D. minimum required utility of the portfolio']",,,,,,,,screenshot,B,"A is an arbitrary scale factor used to measure investor risk tolerance. The higher the value of A, the more risk
averse the investor.",easy,multiple-choice,equity,english,19,1,0,,,,,,,release_basic_txt,english_19,easy_multiple-choice_equity,easy_multiple-choice
228,english_165_6_r3,"Mary Bing is a senior portfolio manager at NMS Advisors (NMSA), an investment and wealth management firm with offices in Boston and Chicago. NMSA provides investment advisory and asset allocation services to private and institutional clients. Bing is an expert in the use of derivatives to manage portfolios. She is assisted by two analysts, Rakesh Sharma and Hernando Torres.
Bing is performing a review of client portfolios. She has collected the stock and bond index futures information that is presented in Exhibit 1. Futures prices are shown after accounting for the multiplier. Bing also notes that risk-free bonds with one year to maturity yield 1.5%.


<image_1>

Bing manages a portfolio invested in US small-cap stocks for the Wellington Academy Endowment. The portfolio has a current market value of $321 million. Bing and her team believe that small-cap stocks will perform well over the next three months. After consulting with the endowment's trustees, Bing decides to raise the portfolio's beta from 0.8 to 1.2 for the next three months. She has also been informed that the endowment has received a $15 million cash donation that is to be invested in small caps. Bing and her team decide to use futures to equitize the new cash inflow for a period of three months.
Another one of Bing's clients is KP McLane Incorporated (KPM Inc.), a US-based manufacturer of men's apparel. The current market value of KPM Inc.'s pension portfolio is $950 million, with a 65% allocation to US midcap stocks and a 35% allocation to US bonds. The stock allocation has a beta of 1.45, and the bond allocation has a modified duration of 5.3. Bing's research indicates that midcap stocks are likely to underperform in the near term. Accordingly, she decides to reduce the allocation to midcap stocks to 60% and increase the bond allocation to 40%.
KPM Inc. exports a significant portion of its products to eurozone countries. KPM Inc. expects the dollar to rise against the euro and is concerned that this change could lead to a decline in sales in the eurozone. KPM Inc. asks Bing for advice on how to manage this risk exposure.
Bing asks Sharma, ""We adjusted the asset allocation of the KPM Inc. pension fund using futures. Could we have used swaps to carry out the change?""


Sharma responds, ""Yes, we could have used a combination of a fixed-income swap on the Barclays US Aggregate Bond Index and an equity swap on the S&P 400 MidCap Index, where the notional value is $47.5 million.""
TCMS, a medical college, is also a client of NMSA. TCMS currently has a two-year loan outstanding with a 5.5% fixed annual interest rate. Bing expects a decline in interest rates and advises TCMS to enter into a two-year interest rate swap in which TCMS would pay Libor + 0.5% and receive a 5.5% fixed rate. From TCMS's perspective, the duration of a two-year fixed rate loan is –1.5 years and the duration of a floating rate loan is –0.125. Bing asks Torres, ""Can you comment on the overall impact of the interest rate swap on TCMS?""
Torres responds, ""The net effect of entering the swap is to reduce the interest rate sensitivity of the overall loan plus swap position relative to the loan by itself. If the swap is added, however, it will be harder for TCMS to predict cash flows, and from this perspective, the swap does not serve as a good hedge."" /n <ocr>image_1 ocr text: Exhibit 1 Selected Information on Futures Contracts Modified Futures Contract Price Beta Duration S&P 400 MidCap Index $481,900 1.12 N/A S&P Small Cap 600 Index $223,300 1.23 N/A Barclays US Aggregate Bond $165,260 N/A 4.89 Index</ocr>",The pair of swaps Sharma should most likely describe are:,"['A. Equity Swap: Pay Libor, Receive return on equity index, Fixed Income Swap: Pay Libor, Receive return on bond index'
 'B. Equity Swap: Pay return on equity index, Receive Libor, Fixed Income Swap: Pay Libor, Receive return on bond index'
 'C. Equity Swap: Pay Libor, Receive return on equity index, Fixed Income Swap: Pay return on bond index, Receive Libor']",,,,,,,,table,B,Answer = B . The correct combination of swaps is: Equity swap: Pay return on $47.5 million on the S&P 400 MidCap Index and receive LIBOR on $47.5 million Interest rate swap: Pay LIBOR on $47.5 million and receive return on $47.5 million on the Barclays US Aggregate Bond Index.,hard,multiple-choice,derivatives,english,165,6,0,,,,,,,release_basic_txt,english_165,hard_multiple-choice_derivatives,hard_multiple-choice
1350,english_470_2_r3,"Recall the pricing formula of compound options in the images <image_1><image_2>. Using the same notations, answer the following questions about compound options: /n <ocr>image_1 ocr text: 26.7 COMPOUNDOPTIONS Compound options are options on options. There are four main types of compound options: a call on a call, a put on a call, a call on a put, and a put on a put. Compound options have two strike prices and two exercise dates.Consider, for example,a call on a call.On the first exercise date, T1, the holder of the compound option is entitled to pay the first strike price,K,and receive a call option.The call option gives the holder the/nimage_2 ocr text: right to buy the underlying asset for the second strike price,K,on the second exercise date,T.The compound option will be exercised on the first exercise date only if the value of the option on that date is greater than the first strike price. When the usual geometric Brownian motion assumption is made, European-style compound options can be valued analytically in terms of integrals of the bivariate normal distribution.2 With our usual notation,the value at time zero of a European call option on a call option is Se-qTMab1T/T-Ke-rTMab2T/T-e-rTKNa where lnSo/S*)+r-q+2/2T a= a=a-oVT OVT lnSo/K+r-q+2/2T b=b-VT VT2 The function M(a,b:p) is the cumulative bivariate normal distribution function that the first variable will be less than a and the second will be less than b when the coefficient of correlation between the two is p. The variable S*is the asset price at time T for which the option price at time T equals K.If the actual asset price is above S* at time T1, the first option will be exercised;if it is not above S,the option expires worthless. With similar notation, the value of a European put on a call is Ke-rTM-ab2-T/T-Se-qTM-ab1-T/T+e-rTKN-a2 The value of a European call on a put is --/q-s-/q--y The value of a European put on a put is Soe-qTMa1-b1-T/T-Ke-rTMa-b2-T/T+e-rTKNa</ocr>","Assume $cp$ is the price of the European call on the call,$ pp$ is the price of the European put on the call, $p$ is the price today of the call into which the options can be exercised at time $T_1$ , and $K_1$ is the exercise price for $cp$ and $pp$ . What put–call parity relationship exists between the price of a European call on a put and a European put on a put? Show that the formulas in latex.",,,,,,,,,screenshot,$cp+K_1 e^{-rT_1} = pp+p$,"The put–call relationship is $cp+K_1 e^{-rT_1} = pp+p$ where $cp$ is the price of the call on the call,$ pp$ is the price of the put on the call, $p$ is the price today of the call into which the options can be exercised at time $T_1$ , and $K_1$ is the exercise price for $cp$ and $pp$ . The proof is similar to that for the usual put–call parity relationship. Both sides of the equation represent the values of portfolios that will be worth $max(p,K_1)$ at time $T_1$ . \\
 Because $M(a,b;\rho) = N(a)-M(a,-b;-\rho) = N(b)-M(-a,b;-\rho)$ and $N(x) = 1-N(-x)$ \\we obtain $cp - pp = Se^{-qT_2}N(-b_1)+K_2e^{-rT2}N(-b_2)-K_1e^{-rT_1}$ \\
 Since $p = Se^{-qT_2}N(-b_1)+K_2e^{-rT_2}N(-b_2)$ put-call parity is consistent with the formulas.",hard,open question,derivatives,english,470,2,0,,,,,,,release_basic_txt,english_470,hard_open question_derivatives,hard_open question
301,english_179_5_r3,"Arcadia, LLP, is one of several independently operated investment management subsidiaries of Swiss Corp, a global bank. Arcadia is headquartered in Philadelphia, Pennsylvania, and specializes in the management of equity, fixed income and real estate portfolios. Arcadia’s CEO recently hired Joan Westley as chief compliance officer to achieve compliance with the Global Investment Performance Standards (GIPS). Arcadia just opened a division in Phoenix, Arizona, incorporated as Arcadia West, LLP, to accommodate one of its portfolio managers and his staff who manage a hedge fund. The staff in Phoenix works exclusively on the hedge fund’s strategy, using an investment process distinct from the one used in the Philadelphia office.
Westley makes the following statement at a meeting with the CEO: “I am establishing and implementing policies and procedures to ensure Arcadia is in compliance with the GIPS standards. Although the hedge fund won’t be in compliance, it won’t affect our ability to be compliant firm-wide, because it is in an autonomous unit. We will be the first Swiss Corp subsidiary to be compliant. Keep in mind that even after implementation, we will not be able to claim compliance until our performance measurement policies, processes, and procedures are verified by an independent firm.”
Westley begins her review of Arcadia’s current policies. She first reviews three policies regarding input data:
Policy 1: The accounting systems record the cost and book values of all assets. Portfolio valuations are based on market values, provided by a third-party pricing service.
Policy 2: Transactions are reflected in the portfolio when the exchange of cash, securities, and paperwork involved in a transaction is completed.
Policy 3: Accrual accounting is used for fixed-income securities and all other assets that accrue interest income; dividend-paying equities accrue dividends on the ex-dividend date.
Next, Westley reviews Arcadia’s policies for return calculation methodologies:
Policy 4: Arcadia uses the Modified Dietz method to compute portfolio time-weighted rates of return on a monthly basis. Returns for longer measurement periods are computed by geometrically linking the monthly returns.
Policy 5: Arcadia revalues portfolios when capital equal to 10% or more of current market value is contributed or withdrawn. Returns are calculated after the deduction of trading expenses.
Policy 6: Cash and cash equivalents are excluded in total return calculations. Custody fees are not considered direct transaction costs.
Westley also looks at the investment policy statements (IPS) for the three sample portfolios that are included in Arcadia’s large-capitalization equity composite:

Portfolio A: A portfolio managed for a local church in which all fees are waived. The IPS prohibits holdings of companies involved in firearms, alcohol, or tobacco. These securities represent 5% of the benchmark, but the portfolio manager believes he can still implement his strategy with these restrictions.
Portfolio B: The equity carve-out portfolio of a balanced account. The client provides Arcadia discretion in the tactical asset allocation decision. Asset allocation among subportfolios is performed quarterly and each subportfolio holds tactical or frictional cash.
Portfolio C: A large-cap equity mutual fund managed for a corporate retirement plan. Employees can make contributions and withdrawals daily. The client requires the portfolio manager to maintain at least 15% of assets in cash balances to meet potential withdrawals.
Finally, Westley examines a recent presentation to a prospective client regarding Arcadia’s small-cap composite. Details of this presentation are presented in Exhibit 1 and its notes.

<image_1>


Notes: 1. Arcadia is an investment firm affiliated with a major global bank and founded in April 2001. The firm manages portfolios in various equity, fixed-income, and real estate strategies. 2. Arcadia has a number of affiliates owned by the parent company; a schedule is provided separately. 3. The composite has an inception date of 31 December 2007. A complete list and description of firm composites is available on request. 4. The composite includes all fee-paying, discretionary, nontaxable portfolios that follow a small-cap strategy. The composite does not include any non-fee-paying portfolios. 5. 1Q13 data are not annualized. 6. Valuations are computed and performance reported in U.S. dollars. 7. Internal dispersion is calculated by using the equal-weighted standard deviation of all portfolios that are included in the composite for the entire year. 8. Gross-of-fees performance returns are presented before management and custodial fees but after all trading expenses. The management fee schedule is as follows: 1.00% on first US$25 million; 0.60% thereafter. Net-of-fees performance returns are calculated by deducting the management fee of 0.25% from the quarterly gross composite return. /n <ocr>image_1 ocr text: Exhibit 1:Small-Capitalization Equity Composite Benchmark:Russell 2000 Gross of Net of Total Assets Internal Fees Fees Benchmark Number of ($ millions) Year Dispersion Return Return Return (%) Portfolios (%) Composite Firm (%) (%) 2009 4.2 3.2 3.7 4 3.3 100 1,000 2010 3.7 2.7 7.0 9 4.6 225 1,250 2011 -1.0 2.0 -4.5 7 1.7 350 900 2012 9.3 8.3 12.0 12 2.8 425 1,050 1Q13 5.2 4.9 7.0 14 3.6 620 1,125</ocr>","Regarding the notes to Exhibit 1, the GIPS standards would most likely imply that:","['A. Notes 1 and 7 are required and Note 2 is recommended.'
 'B. Notes 3 and 8 are required and Note 6 is recommended.'
 'C. Notes 1 and 2 are required and Note 7 is recommended.']",,,,,,,,table,A,Answer = A . Note 1 is required. It describes the definition of the firm used to determine the total firm assets. Note 2 is recommended because the firm is encouraged but not required to provide a list of the firms contained within the parent company. Note 7 is required because firms must disclose which dispersion measure is presented.,hard,multiple-choice,portfolio management,english,179,5,0,,,,,,,release_basic_txt,english_179,hard_multiple-choice_portfolio management,hard_multiple-choice
399,english_199_1_r3,"A Sydney-based
fixed-income
portfolio manager is considering the following
Commonwealth of Australia government bonds traded on the ASX (Australian
Stock Exchange):

<image_1>

The manager is considering portfolio strategies based upon various interest rate
scenarios over the next 12 months. She is considering three long-only
government
bond portfolio alternatives, as follows:
Bullet: Invest solely in 4.5-year
government bonds
Barbell: Invest equally in 2-year
and 9-year
government bonds
Equal weights: Invest equally in 2-year,
4.5-year,
and 9-year
bonds /n <ocr>image_1 ocr text: Tenor Coupon Yield Price Modified Duration Convexity 2y 5.75% 0.28% 110.90 1.922 4.9 4.5y 3.25% 0.55% 111.98 4.241 22.1 9y 2.50% 1.10% 111.97 8.175 85.2</ocr>",The portfolio alternative with the highest modified duration is the:,"['A. bullet portfolio' 'B. barbell portfolio'
 'C. equally weighted portfolio']",,,,,,,,table,B,"B is correct. The modified duration of a fixed-income portfolio is approximately equal to the market value-weighted average of the bonds in the portfolio, so the barbell has a modified duration of 5.049, or (1.922 + 8.175)/2), which is larger than that of either the bullet (4.241) or the equally weighted portfolio (4.779, or (1.922 + 4.241 + 8.175)/3.",easy,multiple-choice,fixed income,english,199,1,0,,,,,,,release_basic_txt,english_199,easy_multiple-choice_fixed income,easy_multiple-choice
600,english_244_4_r3,"Louis Armstrong are analysts with Cefrino Investments, which sponsors the Cefrino Sovereign
Bond Fund (the Fund).
Armstrong develops two alternative portfolio scenarios based on his own yield curve outlook.
Construct a condor to benefit from less curvature in the 5-year to 10-year area of the yield curve.
The condor will utilize the same 1-year, 5-year, 10-year, and 30-year bonds held in the Fund. The
maximum allowable position in the 30-year bond in the condor is $15 million, and the bonds
must have equal (absolute value) money duration.
Armstrong evaluates the Fund’s positions from Exhibit 1:
<image_1>
Stephen Foster is concerned that the scenario analysis models for the credit portfolio
underestimate tail risk, and he asks Armstrong how to address this issue. Armstrong responds,
“We can change the expected correlations between prices in our models to generate more
extremely unusual outcomes.”
Armstrong is preparing for the annual meeting with one of the firm’s largest clients. The client
wants to explore more international credit investing. Armstrong anticipates that the client will
ask about differences between investing in emerging markets credits and developed markets
credits. To address this potential inquiry, Armstrong plans to emphasize the following differences.
Difference 1: Commodity producers and banks represent a higher proportion of emerging
markets indexes than of developed market indexes.
Difference 2: Total or partial government ownership of emerging markets issuers is
common, which results in a higher average recovery rate for defaulted
senior unsecured bonds for emerging markets than for developed markets.
Difference 3: Compared with developed markets, the credit quality of emerging markets
issuers tends to be more concentrated at the very high and very low
portions of the credit spectrum.
Armstrong also is preparing a more general discussion about domestic versus international
portfolio management. The written report by Armstrong identifies three statements that he
would like to check for accuracy.
Statement 1 Currency risk in global credit portfolios can be mitigated by using currency swaps or
by investing in credits denominated in currencies that are pegged or tightly managed by the
government.
Statement 2 Liquidity concerns for emerging markets credits are mitigated by their frequency of
trading and modest legal risk.
Statement 3 Sectors tend to perform similarly across regions. /n <ocr>image_1 ocr text: Exhibit 1 Sovereign bonds fund current fund holdings of on-the-run bonds Maturity Coupon/YTM Modified Duration 1-year 0.78% 0.95 5-year 1.80% 4.52 10-year 2.34% 8.28 30-year 2.95% 20.61</ocr>",Which of Armstrong’s statements about international credit management is correct,['A. Statement 1' 'B. Statement 2' 'C. Statement 3'],,,,,,,,table,A,"Solution: A.
Global credit managers do use currency swaps and invest in pegged currencies to hedge foreign
exchange exposures.",hard,multiple-choice,fixed income,english,244,4,0,,,,,,,release_basic_txt,english_244,hard_multiple-choice_fixed income,hard_multiple-choice
497,english_222_3_r3,"Rob Smith, as portfolio manager at Pell Tech University Foundation, is responsible
for the university’s $3.5 billion endowment. The endowment supports the majority of
funding for the university’s operating budget and financial aid programs. It is invested
in fixed income, public equities, private equities, and real assets.
The Pell Tech Board is conducting its quarterly strategic asset allocation review.
The board members note that while performance has been satisfactory, they have
two concerns:
1 Endowment returns have underperformed in comparison to university endowments
of similar size.
2 Return expectations have shifted lower for fixed-income
and public equity
investments.

Smith attributes this underperformance to a lower risk profile relative to its peers
due to a lower allocation to illiquid private equity investments. In response to the
board’s concerns, Smith proposes an increase in the allocation to the private equity
asset class. His proposal uses option price theory for valuation purposes and is supported
by Monte Carlo simulations.
Exhibit 1 presents selected data on the current university endowment.

<image_1> /n <ocr>image_1 ocr text: Exhibit 1 Selected Data for Pell Tech University Endowment Current Proposed Portfolio Characteristic Allocation Allocation Expected return next 10 years) 7.8% 8.3% Standard deviation of returns (annual) 13.2% 13.9% Sharpe ratio 0.44 0.45 Probability of 30% erosion in purchasing power over 10 25% 20% years</ocr>",Discuss actions that Grides should take to alleviate Brodka’s concerns.,,,,,,,,,table,"As a result of the allocation changes, there will be a reduction in the liquid and
semi-liquid
categories and an increase in the illiquid category under both normal
and stress conditions. The proposed allocation shifting 5% of the endowment’s
investments from liquid to illiquid assets would result in an increase in
the overall illiquidity profile.
Regarding Brodka’s concern about the liquidity profile, Grides needs to ensure
that even under stress conditions the proposed allocation continues to comply
with the liquidity budgeting framework in place. From an ongoing management
perspective—and particularly at times when the liquidity profile of the proposed
allocation is closer to the minimum thresholds set through the liquidity
budget—Grides should plan to closely monitor the portfolio’s liquidity profile
and stress test it periodically to make sure portfolio liquidity remains adequate.
Regarding Brodka’s concern of risk profile “drift,” illiquid assets carry extremely
high rebalancing costs. Because asset liquidity tends to decrease in periods of
market stress, it is important to have sufficient liquid assets and rebalancing
mechanisms in place to ensure the portfolio’s risk profile remains within acceptable
risk targets and does not “drift” as the relative valuations of different asset
classes fluctuate during stress periods. Since liquid assets will decrease due to
the proposed allocation, Grides must ensure an effective rebalancing mechanism
is adopted prior to the investment and is consistently followed thereafter.
That mechanism can either be through a systematic discipline, such as calendar
rebalancing or percent-range
rebalancing that set pre-specified
tolerance bands
for asset weights. Or, an automatic rebalancing method can be adopted, such as
by using adjustments to a public market allocation that is correlated to a private
market allocation (likely a more illiquid exposure) to rebalance private market
risk.
Contrary to its desired intent, and providing grounds for Brodka’s concerns,
this design would exacerbate the endowment’s liquidity needs in severe market
downturns. Given the possibility of such adverse events within Kemney’s long-term
planning horizon, the policy is very relevant as potentially introducing
undesired risks.",nan,hard,open question,alternative investments,english,222,3,0,,,,,,,release_basic_txt,english_222,hard_open question_alternative investments,hard_open question
57,english_51_1_r3,<ocr>image_1 ocr text: ri rf =g0 + g1bi + g2s(ei)+ eit where: ri rt = the average difference between the monthly return on stock i and the monthly risk free rate bi = the beta of stock i -(ei) = a measure of the nonsystematic variance of the stock i</ocr>,"Consider the regression equation: <image_1> If you estimated this regression equation and the CAPM was valid, you would expect the estimated coefficient, g1, to be","['A. 0' 'B. 1' 'C. equal to the risk free rate of return'
 'D. equal to the average difference between the monthly return on the market portfolio and the monthly risk free rate'
 'E. equal to the average monthly return on the market portfolio']",,,,,,,,screenshot,D,"The variable measured by the coefficient, g1, in this model is the market risk premium.",easy,multiple-choice,portfolio management,english,51,1,0,,,,,,,release_basic_txt,english_51,easy_multiple-choice_portfolio management,easy_multiple-choice
